elapsed_s,elapsed_h,utc,adc_mv,uptime_s,gauge_mv,gauge_pct
42917,11.9216,2026-08-18T13:30:06.248000Z,3596,55192,3632,4.5
42947,11.9299,2026-08-18T13:30:36.248000Z,3596,55222,3632,4.5
42977,11.9383,2026-08-18T13:31:06.248000Z,3601,55252,3635,4.5
43007,11.9466,2026-08-18T13:31:36.249000Z,3601,55282,3632,4.5
43037,11.9549,2026-08-18T13:32:06.249000Z,3596,55312,3632,4.4
43067,11.9633,2026-08-18T13:32:36.249000Z,3601,55342,3632,4.4
43097,11.9716,2026-08-18T13:33:06.249000Z,3596,55372,3632,4.4
43127,11.9799,2026-08-18T13:33:36.250000Z,3596,55402,3632,4.4
43157,11.9883,2026-08-18T13:34:06.250000Z,3596,55432,3633,4.4
43187,11.9966,2026-08-18T13:34:36.250000Z,3596,55462,3633,4.4
43217,12.0049,2026-08-18T13:35:06.250000Z,3596,55492,3633,4.4
43247,12.0133,2026-08-18T13:35:36.250000Z,3596,55522,3632,4.4
43277,12.0216,2026-08-18T13:36:06.250000Z,3596,55552,3631,4.3
43307,12.0299,2026-08-18T13:36:36.250000Z,3596,55582,3631,4.3
43337,12.0383,2026-08-18T13:37:06.250000Z,3596,55612,3631,4.3
43367,12.0466,2026-08-18T13:37:36.250000Z,3596,55642,3631,4.3
43397,12.0549,2026-08-18T13:38:06.251000Z,3596,55672,3631,4.3
43427,12.0633,2026-08-18T13:38:36.251000Z,3596,55702,3632,4.3
43457,12.0716,2026-08-18T13:39:06.251000Z,3596,55732,3630,4.3
43487,12.0799,2026-08-18T13:39:36.251000Z,3596,55762,3630,4.2
43517,12.0883,2026-08-18T13:40:06.251000Z,3596,55792,3631,4.2
43547,12.0966,2026-08-18T13:40:36.252000Z,3596,55822,3630,4.2
43577,12.1049,2026-08-18T13:41:06.251000Z,3596,55852,3630,4.2
43607,12.1133,2026-08-18T13:41:36.252000Z,3596,55882,3630,4.2
43637,12.1216,2026-08-18T13:42:06.252000Z,3596,55912,3630,4.2
43667,12.1299,2026-08-18T13:42:36.252000Z,3596,55942,3630,4.2
43697,12.1383,2026-08-18T13:43:06.253000Z,3596,55972,3631,4.2
43727,12.1466,2026-08-18T13:43:36.253000Z,3591,56002,3631,4.2
43757,12.1549,2026-08-18T13:44:06.253000Z,3596,56032,3631,4.2
43787,12.1633,2026-08-18T13:44:36.253000Z,3596,56062,3628,4.2
43817,12.1716,2026-08-18T13:45:06.253000Z,3596,56092,3630,4.2
43847,12.1799,2026-08-18T13:45:36.253000Z,3596,56122,3630,4.2
43877,12.1883,2026-08-18T13:46:06.254000Z,3596,56152,3630,4.2
43907,12.1966,2026-08-18T13:46:36.254000Z,3596,56182,3628,4.2
43937,12.2049,2026-08-18T13:47:06.254000Z,3596,56212,3628,4.2
43967,12.2133,2026-08-18T13:47:36.254000Z,3596,56242,3627,4.1
43997,12.2216,2026-08-18T13:48:06.254000Z,3596,56272,3630,4.1
44027,12.2299,2026-08-18T13:48:36.254000Z,3596,56302,3628,4.1
44057,12.2383,2026-08-18T13:49:06.255000Z,3596,56332,3628,4.1
44087,12.2466,2026-08-18T13:49:36.254000Z,3596,56362,3625,4.1
44117,12.2549,2026-08-18T13:50:06.255000Z,3596,56392,3628,4.1
44147,12.2633,2026-08-18T13:50:36.255000Z,3596,56422,3628,4.1
44177,12.2716,2026-08-18T13:51:06.255000Z,3596,56452,3627,4.0
44207,12.2799,2026-08-18T13:51:36.255000Z,3596,56482,3627,4.0
44237,12.2883,2026-08-18T13:52:06.255000Z,3591,56512,3627,4.0
44267,12.2966,2026-08-18T13:52:36.255000Z,3596,56542,3627,4.0
44297,12.3049,2026-08-18T13:53:06.256000Z,3596,56572,3626,4.0
44327,12.3133,2026-08-18T13:53:36.256000Z,3596,56602,3626,4.0
44357,12.3216,2026-08-18T13:54:06.256000Z,3596,56632,3627,4.0
44387,12.3299,2026-08-18T13:54:36.256000Z,3591,56662,3628,4.0
44417,12.3383,2026-08-18T13:55:06.256000Z,3591,56692,3628,3.9
44447,12.3466,2026-08-18T13:55:36.257000Z,3591,56722,3626,3.9
44477,12.3549,2026-08-18T13:56:06.257000Z,3591,56752,3627,3.9
44507,12.3633,2026-08-18T13:56:36.257000Z,3591,56782,3627,3.9
44537,12.3716,2026-08-18T13:57:06.257000Z,3591,56812,3625,3.9
44567,12.3799,2026-08-18T13:57:36.258000Z,3591,56842,3626,3.9
44597,12.3883,2026-08-18T13:58:06.258000Z,3591,56872,3626,3.9
44627,12.3966,2026-08-18T13:58:36.258000Z,3591,56902,3626,3.9
44657,12.4049,2026-08-18T13:59:06.258000Z,3591,56932,3625,3.9
44687,12.4133,2026-08-18T13:59:36.258000Z,3591,56962,3625,3.8
44717,12.4216,2026-08-18T14:00:06.258000Z,3591,56992,3626,3.8
44747,12.4299,2026-08-18T14:00:36.258000Z,3591,57022,3625,3.8
44777,12.4383,2026-08-18T14:01:06.259000Z,3591,57052,3625,3.8
44807,12.4466,2026-08-18T14:01:36.259000Z,3591,57082,3623,3.8
44837,12.4549,2026-08-18T14:02:06.259000Z,3591,57112,3623,3.8
44867,12.4633,2026-08-18T14:02:36.259000Z,3591,57142,3623,3.8
44897,12.4716,2026-08-18T14:03:06.259000Z,3591,57172,3623,3.8
44927,12.4799,2026-08-18T14:03:36.259000Z,3591,57202,3626,3.7
44957,12.4883,2026-08-18T14:04:06.259000Z,3591,57232,3626,3.7
44987,12.4966,2026-08-18T14:04:36.260000Z,3591,57262,3622,3.7
45017,12.5049,2026-08-18T14:05:06.260000Z,3591,57292,3622,3.7
45047,12.5133,2026-08-18T14:05:36.260000Z,3591,57322,3622,3.7
45077,12.5216,2026-08-18T14:06:06.260000Z,3586,57352,3623,3.7
45107,12.5299,2026-08-18T14:06:36.261000Z,3591,57382,3623,3.7
45137,12.5383,2026-08-18T14:07:06.260000Z,3591,57412,3623,3.7
45167,12.5466,2026-08-18T14:07:36.260000Z,3591,57442,3623,3.7
45197,12.5549,2026-08-18T14:08:06.261000Z,3586,57472,3622,3.7
45227,12.5633,2026-08-18T14:08:36.261000Z,3586,57502,3622,3.7
45257,12.5716,2026-08-18T14:09:06.261000Z,3591,57532,3622,3.7
45287,12.5799,2026-08-18T14:09:36.261000Z,3586,57562,3623,3.7
45317,12.5883,2026-08-18T14:10:06.262000Z,3591,57592,3623,3.7
45347,12.5966,2026-08-18T14:10:36.262000Z,3591,57622,3623,3.7
45377,12.6049,2026-08-18T14:11:06.262000Z,3591,57652,3622,3.7
45407,12.6133,2026-08-18T14:11:36.262000Z,3591,57682,3622,3.7
45437,12.6216,2026-08-18T14:12:06.262000Z,3586,57712,3621,3.7
45467,12.6299,2026-08-18T14:12:36.262000Z,3591,57742,3621,3.6
45497,12.6383,2026-08-18T14:13:06.262000Z,3591,57772,3621,3.6
45527,12.6466,2026-08-18T14:13:36.262000Z,3591,57802,3618,3.6
45557,12.6549,2026-08-18T14:14:06.263000Z,3586,57832,3621,3.6
45587,12.6633,2026-08-18T14:14:36.263000Z,3586,57862,3621,3.6
45617,12.6716,2026-08-18T14:15:06.263000Z,3591,57892,3621,3.6
45647,12.6799,2026-08-18T14:15:36.263000Z,3591,57922,3621,3.6
45677,12.6883,2026-08-18T14:16:06.263000Z,3586,57952,3621,3.6
45707,12.6966,2026-08-18T14:16:36.264000Z,3586,57982,3620,3.5
45737,12.7049,2026-08-18T14:17:06.264000Z,3586,58012,3620,3.5
45767,12.7133,2026-08-18T14:17:36.264000Z,3586,58042,3620,3.5
45797,12.7216,2026-08-18T14:18:06.264000Z,3586,58072,3621,3.5
45827,12.7299,2026-08-18T14:18:36.264000Z,3586,58102,3618,3.5
45857,12.7383,2026-08-18T14:19:06.264000Z,3586,58132,3618,3.5
45887,12.7466,2026-08-18T14:19:36.265000Z,3586,58162,3620,3.5
45917,12.7549,2026-08-18T14:20:06.265000Z,3586,58192,3618,3.5
45947,12.7633,2026-08-18T14:20:36.265000Z,3586,58222,3618,3.4
45977,12.7716,2026-08-18T14:21:06.265000Z,3586,58252,3621,3.4
46007,12.7799,2026-08-18T14:21:36.265000Z,3586,58282,3620,3.4
46037,12.7883,2026-08-18T14:22:06.265000Z,3586,58312,3620,3.4
46067,12.7966,2026-08-18T14:22:36.266000Z,3586,58342,3618,3.4
46097,12.8049,2026-08-18T14:23:06.266000Z,3586,58372,3618,3.4
46127,12.8133,2026-08-18T14:23:36.266000Z,3586,58402,3618,3.4
46157,12.8216,2026-08-18T14:24:06.266000Z,3586,58432,3618,3.4
46187,12.8299,2026-08-18T14:24:36.266000Z,3586,58462,3618,3.4
46217,12.8383,2026-08-18T14:25:06.267000Z,3586,58492,3618,3.4
46247,12.8466,2026-08-18T14:25:36.267000Z,3586,58522,3618,3.3
46277,12.8549,2026-08-18T14:26:06.267000Z,3586,58552,3618,3.3
46307,12.8633,2026-08-18T14:26:36.267000Z,3586,58582,3618,3.3
46337,12.8716,2026-08-18T14:27:06.267000Z,3586,58612,3617,3.3
46367,12.8799,2026-08-18T14:27:36.268000Z,3586,58642,3617,3.3
46397,12.8883,2026-08-18T14:28:06.267000Z,3586,58672,3617,3.3
46427,12.8966,2026-08-18T14:28:36.268000Z,3586,58702,3617,3.3
46457,12.9049,2026-08-18T14:29:06.267000Z,3586,58732,3618,3.3
46487,12.9133,2026-08-18T14:29:36.268000Z,3586,58762,3618,3.3
46517,12.9216,2026-08-18T14:30:06.268000Z,3586,58792,3618,3.3
46547,12.9299,2026-08-18T14:30:36.269000Z,3586,58822,3616,3.2
46577,12.9383,2026-08-18T14:31:06.269000Z,3586,58852,3616,3.2
46607,12.9466,2026-08-18T14:31:36.269000Z,3586,58882,3617,3.2
46637,12.9549,2026-08-18T14:32:06.269000Z,3586,58912,3618,3.2
46667,12.9633,2026-08-18T14:32:36.269000Z,3586,58942,3618,3.2
46697,12.9716,2026-08-18T14:33:06.270000Z,3586,58972,3618,3.2
46727,12.9799,2026-08-18T14:33:36.269000Z,3586,59002,3618,3.2
46757,12.9883,2026-08-18T14:34:06.269000Z,3581,59032,3618,3.2
46787,12.9966,2026-08-18T14:34:36.270000Z,3586,59062,3616,3.2
46817,13.0049,2026-08-18T14:35:06.270000Z,3586,59092,3616,3.2
46847,13.0133,2026-08-18T14:35:36.270000Z,3581,59122,3616,3.2
46877,13.0216,2026-08-18T14:36:06.270000Z,3581,59152,3617,3.2
46907,13.0299,2026-08-18T14:36:36.271000Z,3586,59182,3615,3.1
46937,13.0383,2026-08-18T14:37:06.270000Z,3581,59212,3615,3.1
46967,13.0466,2026-08-18T14:37:36.271000Z,3586,59242,3615,3.1
47598,13.2217,2026-08-18T14:48:06.634000Z,3577,59872,3615,3.0
47628,13.2300,2026-08-18T14:48:36.634000Z,3581,59902,3612,3.0
47658,13.2384,2026-08-18T14:49:06.634000Z,3581,59932,3612,3.0
47688,13.2467,2026-08-18T14:49:36.635000Z,3581,59962,3612,3.0
47718,13.2550,2026-08-18T14:50:06.635000Z,3581,59992,3611,3.0
47748,13.2634,2026-08-18T14:50:36.635000Z,3581,60022,3611,3.0
47778,13.2717,2026-08-18T14:51:06.635000Z,3581,60052,3613,2.9
47808,13.2800,2026-08-18T14:51:36.635000Z,3581,60082,3612,2.9
47838,13.2884,2026-08-18T14:52:06.636000Z,3581,60112,3612,2.9
47868,13.2967,2026-08-18T14:52:36.636000Z,3581,60142,3611,2.9
47898,13.3050,2026-08-18T14:53:06.636000Z,3581,60172,3610,2.9
47928,13.3134,2026-08-18T14:53:36.636000Z,3577,60202,3610,2.9
47958,13.3217,2026-08-18T14:54:06.636000Z,3577,60232,3612,2.9
47988,13.3300,2026-08-18T14:54:36.636000Z,3577,60262,3611,2.9
48018,13.3384,2026-08-18T14:55:06.636000Z,3577,60292,3611,2.9
48048,13.3467,2026-08-18T14:55:36.636000Z,3581,60322,3611,2.8
48078,13.3550,2026-08-18T14:56:06.637000Z,3577,60352,3611,2.8
48108,13.3634,2026-08-18T14:56:36.637000Z,3577,60382,3611,2.8
48138,13.3717,2026-08-18T14:57:06.637000Z,3577,60412,3611,2.8
48168,13.3800,2026-08-18T14:57:36.637000Z,3577,60442,3612,2.8
48198,13.3884,2026-08-18T14:58:06.637000Z,3577,60472,3612,2.8
48228,13.3967,2026-08-18T14:58:36.637000Z,3577,60502,3612,2.8
48258,13.4050,2026-08-18T14:59:06.637000Z,3577,60532,3610,2.8
48288,13.4134,2026-08-18T14:59:36.638000Z,3577,60562,3610,2.8
48318,13.4217,2026-08-18T15:00:06.638000Z,3577,60592,3610,2.8
48348,13.4300,2026-08-18T15:00:36.638000Z,3577,60622,3608,2.8
48378,13.4384,2026-08-18T15:01:06.638000Z,3577,60652,3608,2.8
48408,13.4467,2026-08-18T15:01:36.638000Z,3577,60682,3610,2.7
48438,13.4550,2026-08-18T15:02:06.639000Z,3577,60712,3611,2.7
48468,13.4634,2026-08-18T15:02:36.639000Z,3577,60742,3611,2.7
48498,13.4717,2026-08-18T15:03:06.639000Z,3577,60772,3611,2.7
48528,13.4800,2026-08-18T15:03:36.639000Z,3577,60802,3610,2.7
48558,13.4884,2026-08-18T15:04:06.639000Z,3577,60832,3610,2.7
48588,13.4967,2026-08-18T15:04:36.639000Z,3577,60862,3608,2.7
48618,13.5050,2026-08-18T15:05:06.639000Z,3577,60892,3608,2.7
48648,13.5134,2026-08-18T15:05:36.640000Z,3577,60922,3608,2.7
48678,13.5217,2026-08-18T15:06:06.640000Z,3577,60952,3607,2.7
48708,13.5300,2026-08-18T15:06:36.640000Z,3572,60982,3608,2.6
48738,13.5384,2026-08-18T15:07:06.640000Z,3577,61012,3608,2.6
48768,13.5467,2026-08-18T15:07:36.640000Z,3577,61042,3610,2.6
48798,13.5550,2026-08-18T15:08:06.641000Z,3577,61072,3608,2.6
48828,13.5634,2026-08-18T15:08:36.641000Z,3577,61102,3608,2.6
48858,13.5717,2026-08-18T15:09:06.641000Z,3577,61132,3607,2.6
48888,13.5800,2026-08-18T15:09:36.641000Z,3572,61162,3610,2.6
48918,13.5884,2026-08-18T15:10:06.641000Z,3577,61192,3610,2.6
48948,13.5967,2026-08-18T15:10:36.642000Z,3577,61222,3608,2.6
48978,13.6050,2026-08-18T15:11:06.642000Z,3577,61252,3610,2.6
49008,13.6134,2026-08-18T15:11:36.641000Z,3577,61282,3610,2.6
49038,13.6217,2026-08-18T15:12:06.642000Z,3572,61312,3607,2.6
49068,13.6300,2026-08-18T15:12:36.642000Z,3572,61342,3606,2.6
49098,13.6384,2026-08-18T15:13:06.642000Z,3572,61372,3606,2.5
49128,13.6467,2026-08-18T15:13:36.643000Z,3577,61402,3606,2.5
49158,13.6550,2026-08-18T15:14:06.643000Z,3577,61432,3605,2.5
49188,13.6634,2026-08-18T15:14:36.643000Z,3572,61462,3605,2.5
49218,13.6717,2026-08-18T15:15:06.643000Z,3577,61492,3607,2.5
49248,13.6800,2026-08-18T15:15:36.643000Z,3572,61522,3607,2.5
49278,13.6884,2026-08-18T15:16:06.644000Z,3577,61552,3607,2.5
49308,13.6967,2026-08-18T15:16:36.644000Z,3572,61582,3607,2.5
49338,13.7050,2026-08-18T15:17:06.644000Z,3577,61612,3606,2.5
49368,13.7134,2026-08-18T15:17:36.644000Z,3572,61642,3606,2.5
49398,13.7217,2026-08-18T15:18:06.644000Z,3572,61672,3607,2.5
49428,13.7300,2026-08-18T15:18:36.644000Z,3577,61702,3606,2.5
49458,13.7384,2026-08-18T15:19:06.644000Z,3572,61732,3606,2.5
49488,13.7467,2026-08-18T15:19:36.645000Z,3572,61762,3607,2.5
49518,13.7550,2026-08-18T15:20:06.645000Z,3572,61792,3606,2.5
49548,13.7634,2026-08-18T15:20:36.645000Z,3572,61822,3606,2.5
49578,13.7717,2026-08-18T15:21:06.645000Z,3577,61852,3607,2.5
49608,13.7800,2026-08-18T15:21:36.645000Z,3572,61882,3606,2.5
49638,13.7884,2026-08-18T15:22:06.645000Z,3572,61912,3606,2.5
49668,13.7967,2026-08-18T15:22:36.646000Z,3572,61942,3605,2.5
49698,13.8050,2026-08-18T15:23:06.646000Z,3572,61972,3603,2.5
49728,13.8134,2026-08-18T15:23:36.646000Z,3572,62002,3603,2.4
49758,13.8217,2026-08-18T15:24:06.646000Z,3572,62032,3606,2.4
49788,13.8300,2026-08-18T15:24:36.646000Z,3572,62062,3605,2.4
49818,13.8384,2026-08-18T15:25:06.647000Z,3572,62092,3605,2.4
49848,13.8467,2026-08-18T15:25:36.647000Z,3572,62122,3606,2.4
49878,13.8550,2026-08-18T15:26:06.647000Z,3572,62152,3606,2.4
49908,13.8634,2026-08-18T15:26:36.647000Z,3572,62182,3606,2.4
